date,symbol,rolling_quote_vol_30d,included
2018-02-28,BTCUSDT,400907447.8372786,False
2018-02-28,ETHUSDT,143700635.60951915,False
2018-03-31,BTCUSDT,350708756.9493023,True
2018-03-31,ETHUSDT,58865725.38036189,True
2018-04-30,BTCUSDT,298780270.9179723,True
2018-04-30,ETHUSDT,70134131.54331927,True
2018-05-31,BTCUSDT,244945515.37796533,True
2018-05-31,ETHUSDT,96788355.98217814,True
2018-05-31,NEOUSDT,14936628.680967834,False
2018-06-30,BTCUSDT,211158835.55561486,True
2018-06-30,ETHUSDT,62019601.272548705,True
2018-06-30,LTCUSDT,10879195.362883003,False
2018-06-30,NEOUSDT,7889143.581255467,True
2018-07-31,BTCUSDT,259374282.28380156,True
2018-07-31,ETHUSDT,69946634.53525436,True
2018-07-31,NEOUSDT,20408914.755303565,True
2018-07-31,LTCUSDT,13508187.814653346,True
2018-08-31,BTCUSDT,301291940.39697224,True
2018-08-31,ETHUSDT,85531702.60308589,True
2018-08-31,NEOUSDT,14114941.364500498,True
2018-08-31,LTCUSDT,10934115.958469506,True
2018-09-30,BTCUSDT,242470666.42267612,True
2018-09-30,ETHUSDT,110808912.88113335,True
2018-09-30,NEOUSDT,17691430.076100133,True
2018-09-30,LTCUSDT,14125670.198891286,True
2018-10-31,BTCUSDT,133837711.81951281,True
2018-10-31,XRPUSDT,44640454.05582086,False
2018-10-31,ETHUSDT,37924558.1215268,True
2018-10-31,ADAUSDT,8492756.655593166,False
2018-10-31,LTCUSDT,7776241.619999703,True
2018-10-31,NEOUSDT,7760471.0064291,True
2018-11-30,BTCUSDT,192070143.09898886,True
2018-11-30,XRPUSDT,55384196.392925836,True
2018-11-30,ETHUSDT,51283871.587478764,True
2018-11-30,EOSUSDT,17328769.2815459,False
2018-11-30,XLMUSDT,12169721.15188276,False
2018-11-30,ADAUSDT,7037942.055668633,True
2018-11-30,LTCUSDT,6131256.799071128,True
2018-11-30,NEOUSDT,5550213.4453467,True
2018-11-30,IOTAUSDT,2112435.297556767,False
2018-12-31,BTCUSDT,190229409.88148728,True
2018-12-31,ETHUSDT,67349471.81271192,True
2018-12-31,XRPUSDT,35478292.030520074,True
2018-12-31,EOSUSDT,28828649.2096216,True
2018-12-31,TRXUSDT,12558426.388083192,False
2018-12-31,ADAUSDT,7134004.944370373,True
2018-12-31,XLMUSDT,6287726.9943665005,True
2018-12-31,LTCUSDT,5960086.183577617,True
2018-12-31,NEOUSDT,5778148.263851211,True
2018-12-31,ETCUSDT,4895656.884777467,False
2018-12-31,IOTAUSDT,1419558.713887893,True
2019-01-31,BTCUSDT,107750924.30635208,True
2019-01-31,ETHUSDT,58870599.11637052,True
2019-01-31,TRXUSDT,28511746.682225667,True
2019-01-31,XRPUSDT,20611368.4371606,True
2019-01-31,EOSUSDT,14719426.183574699,True
2019-01-31,LTCUSDT,8088158.0927860495,True
2019-01-31,ADAUSDT,6936639.508190966,True
2019-01-31,NEOUSDT,5131801.831767167,True
2019-01-31,XLMUSDT,4559624.659956367,True
2019-01-31,ETCUSDT,2601433.6100530997,True
2019-01-31,VETUSDT,1683366.5178560999,False
2019-01-31,IOTAUSDT,1129346.4397338666,True
2019-02-28,BTCUSDT,112909958.83305722,True
2019-02-28,ETHUSDT,58224221.50949064,True
2019-02-28,XRPUSDT,26878691.731850132,True
2019-02-28,EOSUSDT,24872023.157863665,True
2019-02-28,LTCUSDT,17298127.40764485,True
2019-02-28,TRXUSDT,12159337.8296727,True
2019-02-28,NEOUSDT,6870254.4890833,True
2019-02-28,XLMUSDT,5056419.027505067,True
2019-02-28,ADAUSDT,4765984.6938217,True
2019-02-28,ETCUSDT,2117895.4627493666,True
2019-02-28,VETUSDT,1747997.3594232665,True
2019-02-28,IOTAUSDT,1228994.0857664,True
2019-03-31,BTCUSDT,100102769.31918913,True
2019-03-31,ETHUSDT,36485372.93842026,True
2019-03-31,EOSUSDT,27367672.864885032,True
2019-03-31,LTCUSDT,17479114.610509794,True
2019-03-31,XRPUSDT,15472931.672093166,True
2019-03-31,ADAUSDT,11263973.007828234,True
2019-03-31,TRXUSDT,6534569.322880766,True
2019-03-31,XLMUSDT,6458851.800700467,True
2019-03-31,NEOUSDT,4650777.292961567,True
2019-03-31,VETUSDT,2537198.500140803,True
2019-03-31,ETCUSDT,2173980.6388470335,True
2019-03-31,IOTAUSDT,1437886.5419725666,True
2019-04-30,BTCUSDT,191455324.8561238,True
2019-04-30,ETHUSDT,70725556.13382812,True
2019-04-30,EOSUSDT,39943040.3153796,True
2019-04-30,LTCUSDT,32633985.005561788,True
2019-04-30,XRPUSDT,32441950.226824068,True
2019-04-30,ADAUSDT,16296308.4706842,True
2019-04-30,TRXUSDT,14450211.965959499,True
2019-04-30,NEOUSDT,7602425.688822367,True
2019-04-30,ETCUSDT,5528090.909879767,True
2019-04-30,XLMUSDT,4040376.4448891,True
2019-04-30,IOTAUSDT,2979231.3608983997,True
2019-04-30,VETUSDT,2495625.5594159467,True
2019-05-31,BTCUSDT,368549000.9308969,True
2019-05-31,ETHUSDT,142847244.3945932,True
2019-05-31,XRPUSDT,66419331.031154536,True
2019-05-31,EOSUSDT,51849874.0471462,True
2019-05-31,LTCUSDT,49703871.82461211,True
2019-05-31,TRXUSDT,27792399.586159468,True
2019-05-31,ADAUSDT,15047551.972811,True
2019-05-31,NEOUSDT,9963212.2457527,True
2019-05-31,XLMUSDT,6857310.429478267,True
2019-05-31,IOTAUSDT,5379589.935088434,True
2019-05-31,ETCUSDT,4895837.302512533,True
2019-05-31,VETUSDT,3612574.266042367,True
2019-06-30,BTCUSDT,567977989.266586,True
2019-06-30,ETHUSDT,116814297.44887978,True
2019-06-30,XRPUSDT,67062491.66469463,True
2019-06-30,LTCUSDT,63698597.03247263,True
2019-06-30,EOSUSDT,59222079.48225313,True
2019-06-30,TRXUSDT,31209942.7244131,True
2019-06-30,ADAUSDT,16993416.1125446,True
2019-06-30,NEOUSDT,14356765.2627982,True
2019-06-30,ETCUSDT,7338596.388211267,True
2019-06-30,VETUSDT,5832003.044757944,True
2019-06-30,XLMUSDT,5437643.385400166,True
2019-06-30,IOTAUSDT,3717828.7504601004,True
2019-06-30,NULSUSDT,1237871.7740516665,False
2019-07-31,BTCUSDT,644967111.7479167,True
2019-07-31,ETHUSDT,86782396.05347662,True
2019-07-31,EOSUSDT,34196029.58301913,True
2019-07-31,LTCUSDT,32285513.29260594,True
2019-07-31,XRPUSDT,30269339.236232102,True
2019-07-31,LINKUSDT,22038820.067227535,False
2019-07-31,TRXUSDT,15248769.080167433,True
2019-07-31,NEOUSDT,7397517.213882933,True
2019-07-31,ADAUSDT,6487529.6487550335,True
2019-07-31,BTTUSDT,6322605.035383866,False
2019-07-31,ETCUSDT,3168490.0809688335,True
2019-07-31,XLMUSDT,2727417.8804816,True
2019-07-31,VETUSDT,1962606.7223429,True
2019-07-31,WAVESUSDT,1727473.8599883667,False
2019-07-31,IOTAUSDT,1244357.0307950336,True
2019-08-31,BTCUSDT,416128667.3911804,True
2019-08-31,ETHUSDT,44948666.7415991,True
2019-08-31,LTCUSDT,17707902.99670269,True
2019-08-31,XRPUSDT,16286600.078371832,True
2019-08-31,EOSUSDT,12117842.0963248,True
2019-08-31,LINKUSDT,9237952.991330333,True
2019-08-31,TRXUSDT,7737458.432078467,True
2019-08-31,ETCUSDT,4973797.805992934,True
2019-08-31,ADAUSDT,4211052.993402933,True
2019-08-31,BTTUSDT,3912714.9663842604,True
2019-08-31,NEOUSDT,2195848.4722882668,True
2019-08-31,FETUSDT,1157809.6544230666,False
2019-08-31,XLMUSDT,1138843.6722370002,True
2019-09-30,BTCUSDT,356941238.0201239,True
2019-09-30,ETHUSDT,84294435.46562795,True
2019-09-30,XRPUSDT,28194694.1408805,True
2019-09-30,EOSUSDT,27706990.697508268,True
2019-09-30,LTCUSDT,21304680.029770743,True
2019-09-30,TRXUSDT,18337108.669456467,True
2019-09-30,BTTUSDT,8756054.36073235,True
2019-09-30,LINKUSDT,7726704.614310633,True
2019-09-30,ETCUSDT,6674416.375890366,True
2019-09-30,ADAUSDT,6650689.644152599,True
2019-09-30,XLMUSDT,5845868.481748667,True
2019-09-30,NEOUSDT,1734332.1695762665,True
2019-09-30,FETUSDT,1562113.3646425668,True
2019-09-30,XMRUSDT,1379679.827124593,False
2019-10-31,BTCUSDT,400895687.54477626,True
2019-10-31,ETHUSDT,80432671.9329814,True
2019-10-31,XRPUSDT,34423921.090013064,True
2019-10-31,EOSUSDT,25592634.405742068,True
2019-10-31,LINKUSDT,22542073.178571165,True
2019-10-31,TRXUSDT,19854993.55381487,True
2019-10-31,LTCUSDT,17780634.57540493,True
2019-10-31,ADAUSDT,6370106.298807266,True
2019-10-31,NEOUSDT,5616067.196538934,True
2019-10-31,ETCUSDT,4821811.508944034,True
2019-10-31,BTTUSDT,4401933.810535113,True
2019-10-31,XLMUSDT,3952314.0922871996,True
2019-10-31,MATICUSDT,3658474.2277137,False
2019-10-31,ATOMUSDT,2300500.056367733,False
2019-10-31,XMRUSDT,2256142.2636832898,True
2019-10-31,BATUSDT,1834698.1134789335,False
2019-10-31,FETUSDT,1827245.4771512165,True
2019-10-31,ZECUSDT,1125182.9496250034,False
2019-11-30,BTCUSDT,403417888.7865558,True
2019-11-30,ETHUSDT,57118191.37701734,True
2019-11-30,XRPUSDT,25028165.11774287,True
2019-11-30,EOSUSDT,24582827.553551733,True
2019-11-30,LTCUSDT,18174396.91413522,True
2019-11-30,VETUSDT,12182915.023370434,False
2019-11-30,TRXUSDT,11817592.104146698,True
2019-11-30,LINKUSDT,10985306.484677367,True
2019-11-30,XLMUSDT,7537096.017497833,True
2019-11-30,ADAUSDT,6213216.558182167,True
2019-11-30,NEOUSDT,6004984.254500934,True
2019-11-30,MATICUSDT,5486753.846446367,True
2019-11-30,FETUSDT,4431840.629689627,True
2019-11-30,ETCUSDT,4240717.7252260335,True
2019-11-30,ATOMUSDT,3996884.2428831668,True
2019-11-30,BTTUSDT,3020088.067207733,True
2019-11-30,XMRUSDT,2108727.8893236066,True
2019-11-30,BATUSDT,1712988.805091933,True
2019-11-30,ZECUSDT,1314201.0313595668,True
2019-11-30,DASHUSDT,1142584.8832296801,False
2019-12-31,BTCUSDT,300434710.99930656,True
2019-12-31,ETHUSDT,38005665.05392369,True
2019-12-31,MATICUSDT,17826805.369206466,True
2019-12-31,TRXUSDT,15301799.7998237,True
2019-12-31,XRPUSDT,14252129.039732534,True
2019-12-31,EOSUSDT,12525035.3337948,True
2019-12-31,LTCUSDT,11045798.342452755,True
2019-12-31,VETUSDT,8906717.229910167,True
2019-12-31,LINKUSDT,7039966.703275433,True
2019-12-31,ATOMUSDT,5350790.1629333,True
2019-12-31,BTTUSDT,5229696.83793406,True
2019-12-31,ETCUSDT,4663346.481028833,True
2019-12-31,FETUSDT,4009124.93329522,True
2019-12-31,ADAUSDT,3228920.8016904327,True
2019-12-31,ZECUSDT,2178347.98892591,True
2019-12-31,XMRUSDT,2057079.8495639435,True
2019-12-31,WAVESUSDT,1983194.0187846,False
2019-12-31,XLMUSDT,1773040.7414973,True
2019-12-31,NEOUSDT,1642369.3027894,True
2019-12-31,ALGOUSDT,1470900.5937496766,False
2019-12-31,DASHUSDT,1355304.1800662235,True
2019-12-31,ENJUSDT,1327447.6172894335,False
2019-12-31,BATUSDT,1307063.2882732,True
2019-12-31,ONEUSDT,1058337.5990539,False
2020-01-31,BTCUSDT,468902048.2487128,True
2020-01-31,ETHUSDT,66889581.06050123,True
2020-01-31,ETCUSDT,54519679.43408937,True
2020-01-31,EOSUSDT,34366431.34486177,True
2020-01-31,LTCUSDT,29136069.624769825,True
2020-01-31,XRPUSDT,29109048.164026298,True
2020-01-31,DASHUSDT,23630372.86893582,True
2020-01-31,TRXUSDT,18889158.423409767,True
2020-01-31,LINKUSDT,10674838.6183429,True
2020-01-31,ADAUSDT,10181665.852800732,True
2020-01-31,ZECUSDT,9915269.283575026,True
2020-01-31,XLMUSDT,7103736.512346333,True
2020-01-31,BTTUSDT,5397916.807709794,True
2020-01-31,MATICUSDT,5382789.300635399,True
2020-01-31,ATOMUSDT,4439670.7111869,True
2020-01-31,XMRUSDT,4015981.5565174134,True
2020-01-31,VETUSDT,3992469.4398041335,True
2020-01-31,NEOUSDT,3305232.3490756,True
2020-01-31,IOTAUSDT,1896564.8878410668,False
2020-01-31,FETUSDT,1400836.5359595334,True
2020-01-31,BATUSDT,1364616.2618324,True
2020-01-31,WAVESUSDT,1148959.0455224,True
2020-01-31,ALGOUSDT,1105403.9833906332,True
2020-02-29,BTCUSDT,530788038.08439475,True
2020-02-29,ETHUSDT,173238603.38416594,True
2020-02-29,XRPUSDT,67821836.92970087,True
2020-02-29,LTCUSDT,54673539.33171228,True
2020-02-29,EOSUSDT,53446708.6931036,True
2020-02-29,ETCUSDT,46172080.976930164,True
2020-02-29,LINKUSDT,40478693.68717139,True
2020-02-29,TRXUSDT,28315540.806728132,True
2020-02-29,ADAUSDT,19549006.5996882,True
2020-02-29,XLMUSDT,12424897.337665433,True
2020-02-29,DASHUSDT,12067950.092545813,True
2020-02-29,NEOUSDT,10861691.622780634,True
2020-02-29,ZECUSDT,10566810.633888256,True
2020-02-29,MATICUSDT,10520048.437803833,True
2020-02-29,VETUSDT,8639381.796756933,True
2020-02-29,ATOMUSDT,8211072.907429634,True
2020-02-29,XMRUSDT,5925546.892331677,True
2020-02-29,ALGOUSDT,5811564.05051188,True
2020-02-29,IOTAUSDT,4542477.117430466,True
2020-02-29,BATUSDT,3778657.1921838666,True
2020-02-29,BTTUSDT,3462866.7774908138,True
2020-02-29,WAVESUSDT,2652832.5765520004,True
2020-02-29,FETUSDT,2059582.2847170334,True
2020-02-29,ENJUSDT,1787053.6028557667,False
2020-02-29,ERDUSDT,1143900.50521947,False
2020-02-29,ZILUSDT,1045646.3269935333,False
2020-02-29,THETAUSDT,1037044.8779043333,False
2020-03-31,BTCUSDT,788127178.1356254,True
2020-03-31,ETHUSDT,194535599.3935399,True
2020-03-31,LINKUSDT,60245028.755610496,True
2020-03-31,XRPUSDT,49274750.2482674,True
2020-03-31,EOSUSDT,44120971.601825394,True
2020-03-31,LTCUSDT,37879885.65152831,True
2020-03-31,XTZUSDT,25482698.983480666,False
2020-03-31,ETCUSDT,23713488.28863517,True
2020-03-31,TRXUSDT,12694170.122039335,True
2020-03-31,ADAUSDT,12290816.721098034,True
2020-03-31,MATICUSDT,11758134.856515633,True
2020-03-31,DASHUSDT,9578173.182133503,True
2020-03-31,NEOUSDT,6399165.207873366,True
2020-03-31,VETUSDT,6365264.6015934665,True
2020-03-31,ZECUSDT,6237188.100828873,True
2020-03-31,XMRUSDT,5671105.945342354,True
2020-03-31,XLMUSDT,5143439.203195734,True
2020-03-31,HBARUSDT,4927387.136015334,False
2020-03-31,ATOMUSDT,4873958.6141534,True
2020-03-31,ALGOUSDT,3411935.778429,True
2020-03-31,BATUSDT,2328346.5887410333,True
2020-03-31,WAVESUSDT,1887945.7091818,True
2020-03-31,IOTAUSDT,1814755.3937978,True
2020-03-31,BTTUSDT,1677108.8119492866,True
2020-03-31,CHZUSDT,1634410.1050558335,False
2020-03-31,ERDUSDT,1060059.0632225766,True
2020-03-31,ENJUSDT,1009570.4040231,True
2020-04-30,BTCUSDT,614294627.7917273,True
2020-04-30,ETHUSDT,176914203.4287913,True
2020-04-30,LINKUSDT,56549263.86618846,True
2020-04-30,XRPUSDT,29788993.31183367,True
2020-04-30,EOSUSDT,28062988.776708033,True
2020-04-30,LTCUSDT,25331059.59346422,True
2020-04-30,XTZUSDT,23975496.94746293,True
2020-04-30,ETCUSDT,11879876.302392634,True
2020-04-30,ADAUSDT,10962299.8589572,True
2020-04-30,DASHUSDT,10018342.074070046,True
2020-04-30,TRXUSDT,9701344.1014525,True
2020-04-30,XLMUSDT,8796702.130518567,True
2020-04-30,ZECUSDT,8288962.235380108,True
2020-04-30,VETUSDT,5820415.686550966,True
2020-04-30,MATICUSDT,5430146.5652889,True
2020-04-30,XMRUSDT,4955968.19116945,True
2020-04-30,NEOUSDT,4058554.608990233,True
2020-04-30,ATOMUSDT,3903500.9015263,True
2020-04-30,ALGOUSDT,2855246.4903601333,True
2020-04-30,KAVAUSDT,2354392.567533767,False
2020-04-30,BATUSDT,2190886.925668233,True
2020-04-30,WAVESUSDT,1637222.0829781666,True
2020-04-30,BTTUSDT,1390729.5771218936,True
2020-04-30,IOTAUSDT,1323575.8314603667,True
2020-04-30,ENJUSDT,1282775.1885528667,True
2020-04-30,HBARUSDT,1159870.0114734666,True
2020-05-31,BTCUSDT,798074581.6023009,True
2020-05-31,ETHUSDT,164430893.63494056,True
2020-05-31,BCHUSDT,33739662.80383356,False
2020-05-31,LINKUSDT,27022504.77132617,True
2020-05-31,XRPUSDT,26392488.232317567,True
2020-05-31,EOSUSDT,23413983.680951834,True
2020-05-31,ADAUSDT,23277327.3592942,True
2020-05-31,LTCUSDT,22783246.255789377,True
2020-05-31,ETCUSDT,16828955.45962957,True
2020-05-31,XTZUSDT,14737762.475076335,True
2020-05-31,TRXUSDT,12712087.840869268,True
2020-05-31,MATICUSDT,12705697.179901833,True
2020-05-31,XLMUSDT,9591616.841340732,True
2020-05-31,THETAUSDT,8655925.337106667,False
2020-05-31,VETUSDT,8629657.379178433,True
2020-05-31,OMGUSDT,6788539.439118933,False
2020-05-31,NEOUSDT,6629038.228549833,True
2020-05-31,ZECUSDT,6140195.074119947,True
2020-05-31,DASHUSDT,5285628.845349757,True
2020-05-31,ZILUSDT,4842768.6119262,False
2020-05-31,XMRUSDT,4824606.3288822435,True
2020-05-31,BATUSDT,4593363.956860033,True
2020-05-31,ALGOUSDT,3040213.7398094335,True
2020-05-31,ATOMUSDT,3038607.9243877004,True
2020-05-31,ENJUSDT,2823235.2416992337,True
2020-05-31,HBARUSDT,2408460.6867374997,True
2020-05-31,KAVAUSDT,2080286.3099534668,True
2020-05-31,IOTAUSDT,2043473.1482497002,True
2020-05-31,BTTUSDT,1630616.57024365,True
2020-05-31,CHZUSDT,1393034.3821951335,False
2020-05-31,ERDUSDT,1280616.7072237032,True
2020-05-31,WAVESUSDT,1159713.9390922335,True
2020-05-31,FETUSDT,1056093.3132438,False
2020-05-31,NANOUSDT,1010846.6882029666,False
2020-06-30,BTCUSDT,475902641.5112868,True
2020-06-30,ETHUSDT,126291538.21310897,True
2020-06-30,ADAUSDT,30664734.452484403,True
2020-06-30,VETUSDT,22654206.047802668,True
2020-06-30,BCHUSDT,21388996.923434243,True
2020-06-30,LINKUSDT,19460892.119458333,True
2020-06-30,XRPUSDT,19002320.950047668,True
2020-06-30,EOSUSDT,16812381.1151165,True
2020-06-30,ZILUSDT,15093394.0720116,True
2020-06-30,LTCUSDT,14024924.866507312,True
2020-06-30,TRXUSDT,10534592.313349966,True
2020-06-30,XTZUSDT,9983083.829791198,True
2020-06-30,XLMUSDT,8563627.5761862,True
2020-06-30,ETCUSDT,6907687.218764833,True
2020-06-30,ZECUSDT,6878372.217911581,True
2020-06-30,MATICUSDT,6804426.633267633,True
2020-06-30,NEOUSDT,5924795.338707199,True
2020-06-30,BATUSDT,5243689.1854137,True
2020-06-30,THETAUSDT,5163547.350635666,True
2020-06-30,ERDUSDT,3880632.5574447704,True
2020-06-30,ATOMUSDT,3622516.1810214664,True
2020-06-30,XMRUSDT,3235524.4778845967,True
2020-06-30,DASHUSDT,2983917.757007433,True
2020-06-30,KAVAUSDT,2910641.1333878334,True
2020-06-30,ALGOUSDT,2374489.0890925,True
2020-06-30,FETUSDT,2310600.3306504334,True
2020-06-30,OMGUSDT,2075603.143226233,True
2020-06-30,ENJUSDT,1783646.8998335334,True
2020-06-30,NANOUSDT,1590836.4906529,True
2020-06-30,BTTUSDT,1486516.8973123964,True
2020-06-30,RENUSDT,1455299.6505974,False
2020-06-30,IOTAUSDT,1455185.1877637664,True
2020-06-30,HBARUSDT,1296010.3235968,True
2020-06-30,STORMUSDT,1230202.8411379333,False
2020-06-30,CHZUSDT,1152295.682532133,True
2020-06-30,ONEUSDT,1039554.9385659001,False
2020-07-31,BTCUSDT,479975931.3013107,True
2020-07-31,ETHUSDT,185037683.4780372,True
2020-07-31,LINKUSDT,82739342.22233404,True
2020-07-31,ADAUSDT,68064013.16145526,True
2020-07-31,VETUSDT,59401155.33343987,True
2020-07-31,XRPUSDT,41258272.9003512,True
2020-07-31,BCHUSDT,27439299.09750053,True
2020-07-31,XLMUSDT,27096282.134660337,True
2020-07-31,XTZUSDT,25926587.891236197,True
2020-07-31,EOSUSDT,24069004.721799567,True
2020-07-31,LTCUSDT,22554169.37053945,True
2020-07-31,ERDUSDT,17318520.208744507,True
2020-07-31,TRXUSDT,14132380.934244933,True
2020-07-31,ATOMUSDT,11736993.264478501,True
2020-07-31,ETCUSDT,11177842.400231801,True
2020-07-31,DOGEUSDT,10492296.859348344,False
2020-07-31,ZECUSDT,10250168.801471727,True
2020-07-31,ALGOUSDT,8926784.185215134,True
2020-07-31,KAVAUSDT,8886603.742191566,True
2020-07-31,NEOUSDT,6721456.379819667,True
2020-07-31,XMRUSDT,6634636.0861677565,True
2020-07-31,ZILUSDT,5767377.638171633,True
2020-07-31,MATICUSDT,5519421.434374766,True
2020-07-31,BATUSDT,5076959.810054733,True
2020-07-31,DASHUSDT,4134481.8186503733,True
2020-07-31,FTMUSDT,3681127.246943,False
2020-07-31,FETUSDT,2984357.7122357334,True
2020-07-31,THETAUSDT,2751960.156509867,True
2020-07-31,IOTAUSDT,2492861.8438295666,True
2020-07-31,OMGUSDT,2489488.3868611003,True
2020-07-31,WAVESUSDT,2384849.5648555,True
2020-07-31,TOMOUSDT,2335389.5332679665,False
2020-07-31,ONEUSDT,2247137.0072757667,True
2020-07-31,BTTUSDT,2169189.489417733,True
2020-07-31,PERLUSDT,2038368.2002261,False
2020-07-31,ENJUSDT,2021816.3266928333,True
2020-07-31,RENUSDT,1853582.9480604667,True
2020-07-31,HBARUSDT,1459850.1664733,True
2020-07-31,MFTUSDT,1309853.768019467,False
2020-07-31,DOCKUSDT,1211370.2182275665,False
2020-07-31,FTTUSDT,1079616.7414842334,False
2020-07-31,TROYUSDT,1052300.3102899666,False
2020-08-31,BTCUSDT,700355587.7330973,True
2020-08-31,ETHUSDT,363780605.21807784,True
2020-08-31,LINKUSDT,228505861.52495593,True
2020-08-31,XRPUSDT,96519230.18032943,True
2020-08-31,EOSUSDT,59025685.2301428,True
2020-08-31,LTCUSDT,54543530.834933326,True
2020-08-31,BCHUSDT,51280309.70610096,True
2020-08-31,XTZUSDT,45776826.404836565,True
2020-08-31,OMGUSDT,43802466.29071856,True
2020-08-31,ADAUSDT,41593361.68883391,True
2020-08-31,TRXUSDT,41101773.64110293,True
2020-08-31,VETUSDT,31867786.05339895,True
2020-08-31,ATOMUSDT,29998228.60905317,True
2020-08-31,ZECUSDT,27844975.77234372,True
2020-08-31,ALGOUSDT,24020674.0703836,True
2020-08-31,WAVESUSDT,23678251.646432865,True
2020-08-31,XLMUSDT,18497076.435615536,True
2020-08-31,NEOUSDT,18412553.594607066,True
2020-08-31,KAVAUSDT,18178853.843659934,True
2020-08-31,BATUSDT,14809419.5948704,True
2020-08-31,ETCUSDT,12266706.327343367,True
2020-08-31,ZILUSDT,10450440.8018502,True
2020-08-31,THETAUSDT,9935839.601740833,True
2020-08-31,MATICUSDT,9677373.2062436,True
2020-08-31,DASHUSDT,9356591.594300466,True
2020-08-31,XMRUSDT,8954423.681126429,True
2020-08-31,ERDUSDT,8467918.341374401,True
2020-08-31,RENUSDT,7779005.864630067,True
2020-08-31,FETUSDT,5749902.018527213,True
2020-08-31,KEYUSDT,4928299.2538973,False
2020-08-31,IOTAUSDT,4857938.283991767,True
2020-08-31,ONEUSDT,3885522.5714348005,True
2020-08-31,FTMUSDT,3850620.6294885334,True
2020-08-31,BTTUSDT,3597187.3903227434,True
2020-08-31,TOMOUSDT,3371210.3819047,True
2020-08-31,ENJUSDT,3143457.2620790666,True
2020-08-31,WRXUSDT,3125676.8724633004,False
2020-08-31,HBARUSDT,3073169.9469528333,True
2020-08-31,DOGEUSDT,3044654.18537982,True
2020-08-31,PERLUSDT,2580166.16942261,True
2020-08-31,CHZUSDT,2379917.163236567,True
2020-08-31,STXUSDT,1929305.4201391998,False
2020-08-31,MFTUSDT,1821898.9801894003,True
2020-08-31,NANOUSDT,1640412.4595216666,True
2020-08-31,FTTUSDT,1586779.8794155668,True
2020-08-31,DOCKUSDT,1559852.3003041,True
2020-08-31,BEAMUSDT,1456872.2623193334,False
2020-08-31,TCTUSDT,1382965.1205890332,False
2020-08-31,TROYUSDT,1311403.5673714366,True
2020-08-31,AIONUSDT,1205108.7278471333,False
2020-08-31,LTOUSDT,1051441.9522271,False
2020-09-30,BTCUSDT,614624308.4504998,True
2020-09-30,ETHUSDT,427275981.27832127,True
2020-09-30,LINKUSDT,146352660.63479725,True
2020-09-30,TRXUSDT,96353672.97249417,True
2020-09-30,XRPUSDT,43542031.35786257,True
2020-09-30,EOSUSDT,42927958.063273735,True
2020-09-30,ADAUSDT,34199719.6096099,True
2020-09-30,BCHUSDT,33427969.965721365,True
2020-09-30,LTCUSDT,28262365.769843265,True
2020-09-30,VETUSDT,26417497.817679167,True
2020-09-30,NEOUSDT,26287257.066142466,True
2020-09-30,ZECUSDT,15288827.694025362,True
2020-09-30,XTZUSDT,15022386.751854734,True
2020-09-30,ATOMUSDT,14538584.642151134,True
2020-09-30,OMGUSDT,12114892.254804432,True
2020-09-30,XLMUSDT,9599227.125963133,True
2020-09-30,THETAUSDT,9021518.962549133,True
2020-09-30,XMRUSDT,8492674.940421633,True
2020-09-30,ALGOUSDT,8442490.472342532,True
2020-09-30,ETCUSDT,7788818.451772033,True
2020-09-30,BTTUSDT,7195384.404912443,True
2020-09-30,FTMUSDT,6870587.819301934,True
2020-09-30,RENUSDT,6755720.480495666,True
2020-09-30,WAVESUSDT,6553210.660972367,True
2020-09-30,KAVAUSDT,5656907.085405633,True
2020-09-30,DASHUSDT,5335234.198212771,True
2020-09-30,ZILUSDT,5074675.466130967,True
2020-09-30,TOMOUSDT,5073015.829529167,True
2020-09-30,MATICUSDT,4292456.4537376,True
2020-09-30,BATUSDT,3955656.5848654667,True
2020-09-30,IOTAUSDT,2462785.1864846335,True
2020-09-30,FETUSDT,2206087.129021567,True
2020-09-30,TCTUSDT,2034663.7366883,True
2020-09-30,DOGEUSDT,1963569.6636801502,True
2020-09-30,KEYUSDT,1911073.3352918334,True
2020-09-30,FTTUSDT,1878345.0338283,True
2020-09-30,ONEUSDT,1715279.1320497666,True
2020-09-30,ENJUSDT,1445813.1768401,True
2020-09-30,STXUSDT,1185171.0028060335,True
2020-09-30,DOCKUSDT,1167421.0994968,True
2020-10-31,BTCUSDT,620406465.265859,True
2020-10-31,ETHUSDT,233913240.10070992,True
2020-10-31,LINKUSDT,82617496.46476354,True
2020-10-31,BCHUSDT,39627461.94049553,True
2020-10-31,XRPUSDT,39553730.17864814,True
2020-10-31,LTCUSDT,32141111.02202024,True
2020-10-31,ADAUSDT,25942025.197134033,True
2020-10-31,TRXUSDT,24786324.994609665,True
2020-10-31,EOSUSDT,24066353.987603735,True
2020-10-31,XMRUSDT,16063162.74243561,True
2020-10-31,ZECUSDT,15066456.73495505,True
2020-10-31,VETUSDT,13486023.616629934,True
2020-10-31,ATOMUSDT,11607514.843472933,True
2020-10-31,NEOUSDT,9801329.525521765,True
2020-10-31,RENUSDT,9407854.1360653,True
2020-10-31,XLMUSDT,8210257.921177733,True
2020-10-31,XTZUSDT,7555323.871195268,True
2020-10-31,THETAUSDT,7161810.003470866,True
2020-10-31,WAVESUSDT,6127319.459713634,True
2020-10-31,DASHUSDT,5950194.5639088135,True
